EmployeeID_Code,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome (km),Education (Years),EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,Salary Hike,PerformanceRating,RelationshipSatisfaction,StandardHours,Segment,PredictedAttritionRisk
RM1404,39.0,36-45,No,Travel Rarely,119.0,Sales,15.0,4.0,Marketing,1.0,1975,2.0,Male,77.0,3.0,4.0,Sales Executive,1.0,Single,13341.0,10k-15k,25098.0,0.0,Y,No,12.0,0.12,3.0,1.0,80,2,0.18960769690322535
RM1115,48.0,46-55,No,Travel Rarely,1108.0,Research & Development,15.0,4.0,Other,1.0,1576,3.0,Female,65.0,3.0,1.0,Research Scientist,1.0,Married,2367.0,Upto 5k,16530.0,8.0,Y,No,12.0,0.12,3.0,4.0,80,1,0.2504755675776104
RM1311,58.0,55+,No,Travel Frequently,1216.0,Research & Development,15.0,4.0,Life Science,1.0,1837,1.0,Male,87.0,3.0,4.0,Research Director,3.0,Married,15787.0,15k+,21624.0,2.0,Y,Yes,14.0,0.14,3.0,2.0,80,2,0.1828565147491147
RM289,26.0,26-35,Yes,Travel Rarely,1449.0,Research & Development,16.0,4.0,Medical,1.0,394,1.0,Male,45.0,3.0,1.0,Laboratory Technician,2.0,Divorced,2373.0,Upto 5k,14180.0,2.0,Y,Yes,13.0,0.13,3.0,4.0,80,3,0.7777798495613725
RM718,27.0,26-35,No,Travel Rarely,1134.0,Research & Development,16.0,4.0,Technical Degree,1.0,1001,3.0,Female,37.0,3.0,1.0,Laboratory Technician,2.0,Married,2811.0,Upto 5k,12086.0,9.0,Y,No,14.0,0.14,3.0,2.0,80,1,0.25263099172385867
RM1258,31.0,26-35,Yes,Travel Rarely,1079.0,Sales,16.0,4.0,Marketing,1.0,1761,1.0,Male,70.0,3.0,3.0,Sales Executive,3.0,Married,8161.0,5k-10k,19002.0,2.0,Y,No,13.0,0.13,3.0,1.0,80,3,0.3426397201051527
RM1104,48.0,46-55,No,Travel Rarely,492.0,Sales,16.0,4.0,Life Science,1.0,1557,3.0,Female,96.0,3.0,2.0,Sales Executive,3.0,Divorced,6439.0,5k-10k,13693.0,8.0,Y,No,14.0,0.14,3.0,3.0,80,1,0.17428480774376653
RM537,60.0,55+,No,Travel Rarely,1179.0,Sales,16.0,4.0,Marketing,1.0,732,1.0,Male,84.0,3.0,2.0,Sales Executive,1.0,Single,5405.0,5k-10k,11924.0,8.0,Y,No,14.0,0.14,3.0,4.0,80,1,0.3521664374075784
RM454,26.0,26-35,Yes,Travel Frequently,426.0,Human Resources,17.0,4.0,Life Science,1.0,608,2.0,Female,58.0,3.0,1.0,Human Resources,3.0,Divorced,2741.0,Upto 5k,22808.0,0.0,Y,Yes,11.0,0.11,3.0,2.0,80,3,0.7096970863724633
RM998,27.0,26-35,Yes,Travel Rarely,135.0,Research & Development,17.0,4.0,Life Science,1.0,1405,4.0,Female,51.0,3.0,1.0,Research Scientist,3.0,Single,2394.0,Upto 5k,25681.0,1.0,Y,Yes,13.0,0.13,3.0,4.0,80,3,0.5258779875458198
RM949,30.0,26-35,No,Travel Rarely,634.0,Research & Development,17.0,4.0,Medical,1.0,1321,2.0,Female,95.0,3.0,3.0,Manager,1.0,Married,11916.0,10k-15k,25927.0,1.0,Y,Yes,23.0,0.23,4.0,4.0,80,0,0.18500413213988895
RM871,35.0,26-35,No,Travel Rarely,1361.0,Sales,17.0,4.0,Life Science,1.0,1218,3.0,Male,94.0,3.0,2.0,Sales Executive,1.0,Married,8966.0,5k-10k,21026.0,3.0,Y,Yes,15.0,0.15,3.0,4.0,80,3,0.22869935207506667
RM1381,35.0,26-35,No,Travel Rarely,682.0,Sales,18.0,4.0,Medical,1.0,1945,2.0,Male,71.0,3.0,2.0,Sales Executive,1.0,Married,5561.0,5k-10k,15975.0,0.0,Y,No,16.0,0.16,3.0,4.0,80,3,0.2934186946313791
RM1457,35.0,26-35,No,Travel Frequently,1199.0,Research & Development,18.0,4.0,Life Science,1.0,2049,3.0,Male,80.0,3.0,2.0,Healthcare Representative,3.0,Married,5689.0,5k-10k,24594.0,1.0,Y,Yes,14.0,0.14,3.0,4.0,80,3,0.17348607073429542
RM982,35.0,26-35,Yes,Travel Frequently,662.0,Sales,18.0,4.0,Marketing,1.0,1380,4.0,Female,67.0,3.0,2.0,Sales Executive,3.0,Married,4614.0,Upto 5k,23288.0,0.0,Y,Yes,18.0,0.18,3.0,3.0,80,0,0.5887971229234656
RM818,36.0,36-45,No,Non Travel,217.0,Research & Development,18.0,4.0,Life Science,1.0,1133,1.0,Male,78.0,3.0,2.0,Manufacturing Director,4.0,Single,7779.0,5k-10k,23238.0,2.0,Y,No,20.0,0.2,4.0,1.0,80,0,0.170994501752843
RM1420,42.0,36-45,No,Travel Rarely,557.0,Research & Development,18.0,4.0,Life Science,1.0,1998,4.0,Male,35.0,3.0,2.0,Research Scientist,1.0,Divorced,5410.0,5k-10k,11189.0,6.0,Y,Yes,17.0,0.17,3.0,3.0,80,1,0.20489348013346959
RM202,49.0,46-55,No,Non Travel,1002.0,Research & Development,18.0,4.0,Life Science,1.0,275,4.0,Male,92.0,3.0,2.0,Manufacturing Director,4.0,Divorced,6804.0,5k-10k,23793.0,1.0,Y,Yes,15.0,0.15,3.0,1.0,80,3,0.12928583913440905
RM746,55.0,46-55,No,Travel Frequently,135.0,Research & Development,18.0,4.0,Medical,1.0,1034,3.0,Male,62.0,3.0,2.0,Healthcare Representative,2.0,Married,6385.0,5k-10k,12992.0,3.0,Y,Yes,14.0,0.14,3.0,4.0,80,2,0.22304262642971012
RM920,59.0,55+,No,Travel Rarely,1429.0,Research & Development,18.0,4.0,Medical,1.0,1283,4.0,Male,67.0,3.0,3.0,Manufacturing Director,4.0,Single,10512.0,10k-15k,20002.0,6.0,Y,No,12.0,0.12,3.0,4.0,80,2,0.11018006859250559
RM1336,39.0,36-45,No,Travel Rarely,835.0,Research & Development,19.0,4.0,Other,1.0,1871,4.0,Male,41.0,3.0,2.0,Research Scientist,4.0,Divorced,3902.0,Upto 5k,5141.0,8.0,Y,No,14.0,0.14,3.0,2.0,80,1,0.14969229298807277
RM571,52.0,46-55,No,Non Travel,715.0,Research & Development,19.0,4.0,Medical,1.0,791,4.0,Male,41.0,3.0,1.0,Research Scientist,4.0,Married,4258.0,Upto 5k,26589.0,0.0,Y,No,18.0,0.18,3.0,1.0,80,0,0.1593429020448105
RM511,54.0,46-55,No,Travel Rarely,397.0,Human Resources,19.0,4.0,Medical,1.0,698,3.0,Male,88.0,3.0,3.0,Human Resources,2.0,Married,10725.0,10k-15k,6729.0,2.0,Y,No,15.0,0.15,3.0,3.0,80,2,0.17982470274080822
RM576,54.0,46-55,No,Travel Rarely,376.0,Research & Development,19.0,4.0,Medical,1.0,799,4.0,Female,95.0,3.0,2.0,Manufacturing Director,1.0,Divorced,5485.0,5k-10k,22670.0,9.0,Y,Yes,11.0,0.11,3.0,2.0,80,1,0.2533697933588845
RM786,40.0,36-45,No,Travel Rarely,1492.0,Research & Development,20.0,4.0,Technical Degree,1.0,1092,1.0,Male,61.0,3.0,3.0,Healthcare Representative,4.0,Married,10322.0,10k-15k,26542.0,4.0,Y,No,20.0,0.2,4.0,4.0,80,0,0.2124531169678775
RM679,48.0,46-55,No,Travel Rarely,1469.0,Research & Development,20.0,4.0,Medical,1.0,945,4.0,Male,51.0,3.0,1.0,Research Scientist,3.0,Married,2259.0,Upto 5k,5543.0,4.0,Y,No,17.0,0.17,3.0,1.0,80,1,0.17868754191068378
RM130,49.0,46-55,No,Travel Rarely,470.0,Research & Development,20.0,4.0,Medical,1.0,170,3.0,Female,96.0,3.0,2.0,Manufacturing Director,1.0,Married,6567.0,5k-10k,5549.0,1.0,Y,No,14.0,0.14,3.0,3.0,80,3,0.21515943639216312
RM333,54.0,46-55,No,Travel Frequently,928.0,Research & Development,20.0,4.0,Life Science,1.0,450,4.0,Female,31.0,3.0,2.0,Research Scientist,3.0,Single,4869.0,Upto 5k,16885.0,3.0,Y,No,12.0,0.12,3.0,4.0,80,1,0.13736266012989992
RM092,51.0,46-55,No,Travel Rarely,632.0,Sales,21.0,4.0,Marketing,1.0,120,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,5k-10k,8423.0,0.0,Y,Yes,22.0,0.22,4.0,4.0,80,0,0.3664729643106654
RM424,30.0,26-35,No,Non Travel,1398.0,Sales,22.0,4.0,Other,1.0,567,3.0,Female,69.0,3.0,3.0,Sales Executive,1.0,Married,8412.0,5k-10k,2890.0,0.0,Y,No,11.0,0.11,3.0,3.0,80,3,0.1443960754780973
RM986,31.0,26-35,Yes,Travel Rarely,330.0,Research & Development,22.0,4.0,Medical,1.0,1389,4.0,Male,98.0,3.0,2.0,Manufacturing Director,3.0,Married,6179.0,5k-10k,21057.0,1.0,Y,Yes,15.0,0.15,3.0,4.0,80,3,0.5874764586361074
RM1177,49.0,46-55,No,Travel Rarely,301.0,Research & Development,22.0,4.0,Other,1.0,1655,1.0,Female,72.0,3.0,4.0,Research Director,2.0,Married,16413.0,15k+,3498.0,3.0,Y,No,16.0,0.16,3.0,2.0,80,2,0.13200951485416154
RM047,34.0,26-35,No,Non Travel,1065.0,Sales,23.0,4.0,Marketing,1.0,60,2.0,Male,72.0,3.0,2.0,Sales Executive,3.0,Single,4568.0,Upto 5k,10034.0,0.0,Y,No,20.0,0.2,4.0,3.0,80,0,0.17387234818443395
RM058,35.0,26-35,No,Travel Rarely,1142.0,Research & Development,23.0,4.0,Medical,1.0,75,3.0,Female,30.0,3.0,1.0,Laboratory Technician,1.0,Married,4014.0,Upto 5k,16002.0,3.0,Y,Yes,15.0,0.15,3.0,3.0,80,3,0.3365815935581463
RM288,38.0,36-45,No,Travel Rarely,688.0,Research & Development,23.0,4.0,Life Science,1.0,393,4.0,Male,82.0,3.0,2.0,Healthcare Representative,4.0,Divorced,5745.0,5k-10k,18899.0,9.0,Y,No,14.0,0.14,3.0,2.0,80,1,0.15702767767337006
RM650,53.0,46-55,No,Travel Rarely,102.0,Research & Development,23.0,4.0,Life Science,1.0,901,4.0,Female,72.0,3.0,4.0,Research Director,4.0,Single,14275.0,10k-15k,20206.0,6.0,Y,No,18.0,0.18,3.0,3.0,80,2,0.08215243057129556
RM127,58.0,55+,Yes,Travel Rarely,147.0,Research & Development,23.0,4.0,Medical,1.0,165,4.0,Female,94.0,3.0,3.0,Healthcare Representative,4.0,Married,10312.0,10k-15k,3465.0,1.0,Y,No,12.0,0.12,3.0,4.0,80,2,0.6113347930810382
RM939,58.0,55+,No,Travel Rarely,848.0,Research & Development,23.0,4.0,Life Science,1.0,1308,1.0,Male,88.0,3.0,1.0,Research Scientist,3.0,Divorced,2372.0,Upto 5k,26076.0,1.0,Y,No,12.0,0.12,3.0,4.0,80,3,0.31254247014979314
RM559,32.0,26-35,No,Travel Frequently,430.0,Research & Development,24.0,4.0,Life Science,1.0,772,1.0,Male,80.0,3.0,2.0,Laboratory Technician,4.0,Married,5309.0,5k-10k,21146.0,1.0,Y,No,15.0,0.15,3.0,4.0,80,3,0.2688878192062297
RM306,36.0,36-45,No,Non Travel,1105.0,Research & Development,24.0,4.0,Life Science,1.0,419,2.0,Female,47.0,3.0,2.0,Laboratory Technician,2.0,Married,5674.0,5k-10k,6927.0,7.0,Y,No,15.0,0.15,3.0,3.0,80,1,0.13293696963608603
RM760,45.0,36-45,No,Travel Rarely,788.0,Human Resources,24.0,4.0,Medical,1.0,1049,2.0,Male,36.0,3.0,1.0,Human Resources,2.0,Single,2177.0,Upto 5k,8318.0,1.0,Y,No,16.0,0.16,3.0,1.0,80,3,0.32693020274246015
RM1397,53.0,46-55,Yes,Travel Rarely,1168.0,Sales,24.0,4.0,Life Science,1.0,1968,1.0,Male,66.0,3.0,3.0,Sales Executive,1.0,Single,10448.0,10k-15k,5843.0,6.0,Y,Yes,13.0,0.13,3.0,2.0,80,2,0.7754647742788294
RM657,32.0,26-35,Yes,Travel Rarely,374.0,Research & Development,25.0,4.0,Life Science,1.0,911,1.0,Male,87.0,3.0,1.0,Laboratory Technician,4.0,Single,2795.0,Upto 5k,18016.0,1.0,Y,Yes,24.0,0.24,4.0,3.0,80,0,0.8273218854239967
RM637,35.0,26-35,Yes,Travel Frequently,130.0,Research & Development,25.0,4.0,Life Science,1.0,881,4.0,Female,96.0,3.0,1.0,Research Scientist,2.0,Divorced,2022.0,Upto 5k,16612.0,1.0,Y,Yes,19.0,0.19,3.0,1.0,80,0,0.7014854695192434
RM730,35.0,26-35,No,Travel Rarely,583.0,Research & Development,25.0,4.0,Medical,1.0,1014,3.0,Female,57.0,3.0,3.0,Healthcare Representative,3.0,Divorced,10388.0,10k-15k,6975.0,1.0,Y,Yes,11.0,0.11,3.0,3.0,80,3,0.2411070407644192
RM1148,49.0,46-55,No,Travel Rarely,722.0,Research & Development,25.0,4.0,Life Science,1.0,1617,3.0,Female,84.0,3.0,1.0,Laboratory Technician,1.0,Married,3211.0,Upto 5k,22102.0,1.0,Y,No,14.0,0.14,3.0,4.0,80,3,0.26509798458882294
RM1396,31.0,26-35,Yes,Travel Frequently,754.0,Sales,26.0,4.0,Marketing,1.0,1967,1.0,Male,63.0,3.0,2.0,Sales Executive,4.0,Married,5617.0,5k-10k,21075.0,1.0,Y,Yes,11.0,0.11,3.0,3.0,80,3,0.6705554741693692
RM242,32.0,26-35,No,Non Travel,976.0,Sales,26.0,4.0,Marketing,1.0,333,3.0,Male,100.0,3.0,2.0,Sales Executive,4.0,Married,4465.0,Upto 5k,12069.0,0.0,Y,No,18.0,0.18,3.0,1.0,80,0,0.1408234877798737
RM1451,35.0,26-35,No,Travel Rarely,1146.0,Human Resources,26.0,4.0,Life Science,1.0,2040,3.0,Female,31.0,3.0,3.0,Human Resources,4.0,Single,8837.0,5k-10k,16642.0,1.0,Y,Yes,16.0,0.16,3.0,3.0,80,0,0.12392853096845918
RM1200,36.0,36-45,No,Travel Rarely,1351.0,Research & Development,26.0,4.0,Life Science,1.0,1682,1.0,Male,80.0,3.0,2.0,Healthcare Representative,3.0,Married,5347.0,5k-10k,7419.0,6.0,Y,No,14.0,0.14,3.0,2.0,80,1,0.29090448920298184
RM505,45.0,36-45,Yes,Travel Frequently,306.0,Sales,26.0,4.0,Life Science,1.0,684,1.0,Female,100.0,3.0,2.0,Sales Executive,1.0,Married,4286.0,Upto 5k,5630.0,2.0,Y,No,14.0,0.14,3.0,4.0,80,3,0.5706999401432048
RM1155,47.0,46-55,No,Travel Rarely,1176.0,Human Resources,26.0,4.0,Life Science,1.0,1625,4.0,Female,98.0,3.0,5.0,Manager,3.0,Married,19658.0,15k+,5220.0,3.0,Y,No,11.0,0.11,3.0,3.0,80,2,0.07897567128095745
RM617,51.0,46-55,No,Travel Rarely,1318.0,Sales,26.0,4.0,Marketing,1.0,851,1.0,Female,66.0,3.0,4.0,Manager,3.0,Married,16307.0,15k+,5594.0,2.0,Y,No,14.0,0.14,3.0,3.0,80,2,0.11162933225666731
RM1233,35.0,26-35,No,Travel Rarely,1370.0,Research & Development,27.0,4.0,Life Science,1.0,1728,4.0,Male,49.0,3.0,2.0,Manufacturing Director,3.0,Married,6883.0,5k-10k,5151.0,2.0,Y,No,16.0,0.16,3.0,2.0,80,3,0.10803743601069546
RM809,29.0,26-35,No,Travel Rarely,1107.0,Research & Development,28.0,4.0,Life Science,1.0,1120,3.0,Female,93.0,3.0,1.0,Research Scientist,4.0,Divorced,2514.0,Upto 5k,26968.0,4.0,Y,No,22.0,0.22,4.0,1.0,80,0,0.11567812435058791
RM1096,33.0,26-35,No,Travel Rarely,589.0,Research & Development,28.0,4.0,Life Science,1.0,1549,2.0,Male,79.0,3.0,2.0,Laboratory Technician,3.0,Married,5207.0,5k-10k,22949.0,1.0,Y,Yes,12.0,0.12,3.0,2.0,80,3,0.4620114098802973
RM1110,30.0,26-35,No,Travel Rarely,1288.0,Sales,29.0,4.0,Technical Degree,1.0,1568,3.0,Male,33.0,3.0,3.0,Sales Executive,2.0,Married,9250.0,5k-10k,17799.0,3.0,Y,No,12.0,0.12,3.0,2.0,80,3,0.2152615824104401
RM866,30.0,26-35,No,Travel Rarely,1329.0,Sales,29.0,4.0,Life Science,1.0,1211,3.0,Male,61.0,3.0,2.0,Sales Executive,1.0,Divorced,4115.0,Upto 5k,13192.0,8.0,Y,No,19.0,0.19,3.0,3.0,80,1,0.2357788908088711
RM757,32.0,26-35,No,Non Travel,1109.0,Research & Development,29.0,4.0,Medical,1.0,1046,4.0,Female,69.0,3.0,1.0,Laboratory Technician,3.0,Single,4025.0,Upto 5k,11135.0,9.0,Y,No,12.0,0.12,3.0,2.0,80,1,0.21737271786832565
RM876,44.0,36-45,No,Travel Rarely,200.0,Research & Development,29.0,4.0,Other,1.0,1225,4.0,Male,32.0,3.0,2.0,Research Scientist,4.0,Single,4541.0,Upto 5k,7744.0,1.0,Y,No,25.0,0.25,4.0,2.0,80,0,0.10747598690992637
RM272,47.0,46-55,Yes,Non Travel,666.0,Research & Development,29.0,4.0,Life Science,1.0,376,1.0,Male,88.0,3.0,3.0,Manager,2.0,Married,11849.0,10k-15k,10268.0,1.0,Y,Yes,12.0,0.12,3.0,4.0,80,2,0.5775868894451887
RM1435,52.0,46-55,No,Non Travel,585.0,Sales,29.0,4.0,Life Science,1.0,2019,1.0,Male,40.0,3.0,1.0,Sales Representative,4.0,Divorced,3482.0,Upto 5k,19788.0,2.0,Y,No,15.0,0.15,3.0,2.0,80,0,0.15293896285789269
RM504,34.0,26-35,No,Travel Rarely,1397.0,Research & Development,1.0,5.0,Life Science,1.0,683,2.0,Male,42.0,3.0,1.0,Research Scientist,4.0,Married,2691.0,Upto 5k,7660.0,1.0,Y,No,12.0,0.12,3.0,4.0,80,3,0.14417628818046696
RM152,35.0,26-35,No,Travel Rarely,662.0,Sales,1.0,5.0,Marketing,1.0,204,3.0,Male,94.0,3.0,3.0,Sales Executive,2.0,Married,7295.0,5k-10k,11439.0,1.0,Y,No,13.0,0.13,3.0,1.0,80,3,0.2018927896947293
RM359,36.0,36-45,No,Non Travel,845.0,Sales,1.0,5.0,Medical,1.0,479,4.0,Female,45.0,3.0,2.0,Sales Executive,4.0,Single,6653.0,5k-10k,15276.0,4.0,Y,No,15.0,0.15,3.0,2.0,80,1,0.17670402152273487
RM053,44.0,36-45,No,Travel Rarely,1488.0,Sales,1.0,5.0,Marketing,1.0,68,2.0,Female,75.0,3.0,2.0,Sales Executive,1.0,Divorced,5454.0,5k-10k,4009.0,5.0,Y,Yes,21.0,0.21,4.0,3.0,80,1,0.09291762100571202
RM1052,44.0,36-45,No,Travel Frequently,383.0,Sales,1.0,5.0,Marketing,1.0,1481,1.0,Female,79.0,3.0,2.0,Sales Executive,3.0,Married,4768.0,Upto 5k,9282.0,7.0,Y,No,12.0,0.12,3.0,3.0,80,1,0.24987995164795782
RM1166,44.0,36-45,No,Travel Frequently,602.0,Human Resources,1.0,5.0,Human Resources,1.0,1642,1.0,Male,37.0,3.0,2.0,Human Resources,4.0,Married,5743.0,5k-10k,10503.0,4.0,Y,Yes,11.0,0.11,3.0,3.0,80,1,0.1369569941834577
RM560,38.0,36-45,No,Travel Rarely,268.0,Research & Development,2.0,5.0,Medical,1.0,773,4.0,Male,92.0,3.0,1.0,Research Scientist,3.0,Married,3057.0,Upto 5k,20471.0,6.0,Y,Yes,13.0,0.13,3.0,2.0,80,1,0.3356346238166677
RM467,41.0,36-45,No,Travel Rarely,1276.0,Sales,2.0,5.0,Life Science,1.0,625,2.0,Female,91.0,3.0,4.0,Manager,1.0,Married,16595.0,15k+,5626.0,7.0,Y,No,16.0,0.16,3.0,2.0,80,2,0.10893033675103155
RM445,48.0,46-55,No,Travel Rarely,163.0,Sales,2.0,5.0,Marketing,1.0,595,2.0,Female,37.0,3.0,2.0,Sales Executive,4.0,Married,4051.0,Upto 5k,19658.0,2.0,Y,No,14.0,0.14,3.0,1.0,80,3,0.1734243553466293
RM143,38.0,36-45,No,Travel Rarely,364.0,Research & Development,3.0,5.0,Technical Degree,1.0,193,4.0,Female,32.0,3.0,2.0,Research Scientist,3.0,Single,4317.0,Upto 5k,2302.0,3.0,Y,Yes,20.0,0.2,4.0,2.0,80,0,0.1451746746834551
RM330,47.0,46-55,No,Travel Rarely,1482.0,Research & Development,5.0,5.0,Life Science,1.0,447,4.0,Male,42.0,3.0,5.0,Research Director,3.0,Married,18300.0,15k+,16375.0,4.0,Y,No,11.0,0.11,3.0,2.0,80,2,0.04829104155751219
RM170,32.0,26-35,No,Travel Rarely,120.0,Research & Development,6.0,5.0,Life Science,1.0,231,3.0,Male,43.0,3.0,1.0,Research Scientist,3.0,Single,3038.0,Upto 5k,12430.0,3.0,Y,No,20.0,0.2,4.0,1.0,80,0,0.32829472189031833
RM1027,32.0,26-35,No,Travel Rarely,601.0,Sales,7.0,5.0,Marketing,1.0,1446,4.0,Male,97.0,3.0,2.0,Sales Executive,4.0,Married,9204.0,5k-10k,23343.0,4.0,Y,No,12.0,0.12,3.0,3.0,80,3,0.17568280653016305
RM1015,31.0,26-35,No,Travel Rarely,182.0,Research & Development,8.0,5.0,Life Science,1.0,1430,1.0,Female,93.0,3.0,4.0,Research Director,2.0,Single,16422.0,15k+,8847.0,3.0,Y,No,11.0,0.11,3.0,3.0,80,2,0.13351504890577073
RM1075,33.0,26-35,No,Travel Rarely,516.0,Research & Development,8.0,5.0,Life Science,1.0,1515,4.0,Male,69.0,3.0,2.0,Healthcare Representative,3.0,Single,6388.0,5k-10k,22049.0,2.0,Y,Yes,17.0,0.17,3.0,1.0,80,0,0.23011191977111836
RM561,34.0,26-35,No,Travel Rarely,167.0,Research & Development,8.0,5.0,Life Science,1.0,775,2.0,Female,32.0,3.0,2.0,Manufacturing Director,1.0,Divorced,5121.0,5k-10k,4187.0,3.0,Y,No,14.0,0.14,3.0,3.0,80,3,0.12073303887527224
RM492,43.0,36-45,No,Travel Frequently,1001.0,Research & Development,9.0,5.0,Medical,1.0,663,4.0,Male,72.0,3.0,2.0,Laboratory Technician,3.0,Divorced,5679.0,5k-10k,19627.0,3.0,Y,Yes,13.0,0.13,3.0,2.0,80,3,0.16553582250509333
RM1149,39.0,36-45,No,Travel Rarely,1387.0,Research & Development,10.0,5.0,Medical,1.0,1618,2.0,Male,76.0,3.0,2.0,Manufacturing Director,1.0,Married,5377.0,5k-10k,3835.0,2.0,Y,No,13.0,0.13,3.0,4.0,80,3,0.13221830539806084
RM057,35.0,26-35,No,Travel Frequently,853.0,Sales,18.0,5.0,Life Science,1.0,74,2.0,Male,71.0,3.0,3.0,Sales Executive,1.0,Married,9069.0,5k-10k,11031.0,1.0,Y,No,22.0,0.22,4.0,4.0,80,0,0.19888762637896604
RM446,55.0,46-55,No,Travel Rarely,1117.0,Sales,18.0,5.0,Life Science,1.0,597,1.0,Female,83.0,3.0,4.0,Manager,2.0,Single,16835.0,15k+,9873.0,3.0,Y,No,23.0,0.23,4.0,4.0,80,2,0.07555210964953848
RM1139,50.0,46-55,No,Travel Frequently,1234.0,Research & Development,20.0,5.0,Medical,1.0,1606,2.0,Male,41.0,3.0,4.0,Healthcare Representative,3.0,Married,11245.0,10k-15k,20689.0,2.0,Y,Yes,15.0,0.15,3.0,3.0,80,2,0.14566055437941405
RM1185,54.0,46-55,No,Travel Rarely,584.0,Research & Development,22.0,5.0,Medical,1.0,1665,2.0,Female,91.0,3.0,4.0,Manager,3.0,Married,17426.0,15k+,18685.0,3.0,Y,No,25.0,0.25,4.0,3.0,80,2,0.07146429793199972
RM349,42.0,36-45,No,Travel Rarely,810.0,Research & Development,23.0,5.0,Life Science,1.0,468,1.0,Female,44.0,3.0,4.0,Research Director,4.0,Single,15992.0,15k+,15901.0,2.0,Y,No,14.0,0.14,3.0,2.0,80,2,0.06560313746686515
RM399,37.0,36-45,No,Non Travel,1063.0,Research & Development,25.0,5.0,Medical,1.0,529,2.0,Female,72.0,3.0,2.0,Research Scientist,3.0,Married,4449.0,Upto 5k,23866.0,3.0,Y,Yes,15.0,0.15,3.0,1.0,80,3,0.21781305943574789
RM888,42.0,36-45,No,Travel Frequently,458.0,Research & Development,26.0,5.0,Medical,1.0,1242,1.0,Female,60.0,3.0,3.0,Research Director,1.0,Married,13191.0,10k-15k,23281.0,3.0,Y,Yes,17.0,0.17,3.0,3.0,80,2,0.17830579444551456
RM546,30.0,26-35,No,Travel Rarely,501.0,Sales,27.0,5.0,Marketing,1.0,747,3.0,Male,99.0,3.0,2.0,Sales Executive,4.0,Divorced,5304.0,5k-10k,25275.0,7.0,Y,No,23.0,0.23,4.0,4.0,80,0,0.17146922523516203
RM062,38.0,36-45,No,Travel Frequently,653.0,Research & Development,29.0,5.0,Life Science,1.0,79,4.0,Female,50.0,3.0,2.0,Laboratory Technician,4.0,Single,2406.0,Upto 5k,5456.0,1.0,Y,No,11.0,0.11,3.0,4.0,80,3,0.12412146761635595
RM1175,25.0,18-25,No,Travel Frequently,772.0,Research & Development,2.0,1.0,Life Science,1.0,1653,4.0,Male,77.0,4.0,2.0,Manufacturing Director,3.0,Divorced,5206.0,5k-10k,4973.0,1.0,Y,No,17.0,0.17,3.0,3.0,80,3,0.09073556906743474
RM619,25.0,18-25,No,Travel Rarely,180.0,Research & Development,2.0,1.0,Medical,1.0,854,1.0,Male,65.0,4.0,1.0,Research Scientist,1.0,Single,3424.0,Upto 5k,21632.0,7.0,Y,No,13.0,0.13,3.0,3.0,80,1,0.338625443110982
RM979,40.0,36-45,No,Travel Rarely,1202.0,Research & Development,2.0,1.0,Medical,1.0,1375,2.0,Female,89.0,4.0,2.0,Healthcare Representative,3.0,Divorced,6377.0,5k-10k,13888.0,5.0,Y,No,20.0,0.2,4.0,2.0,80,1,0.10044267563883409
RM892,44.0,36-45,No,Travel Rarely,1117.0,Research & Development,2.0,1.0,Life Science,1.0,1246,1.0,Female,72.0,4.0,1.0,Research Scientist,4.0,Married,2011.0,Upto 5k,19982.0,1.0,Y,No,13.0,0.13,3.0,4.0,80,3,0.11491332923284785
RM521,48.0,46-55,No,Travel Rarely,817.0,Sales,2.0,1.0,Marketing,1.0,712,2.0,Male,56.0,4.0,2.0,Sales Executive,2.0,Married,8120.0,5k-10k,18597.0,3.0,Y,No,12.0,0.12,3.0,4.0,80,1,0.18284045105485247
RM522,27.0,26-35,No,Travel Frequently,1410.0,Sales,3.0,1.0,Medical,1.0,714,4.0,Female,71.0,4.0,2.0,Sales Executive,4.0,Divorced,4647.0,Upto 5k,16673.0,1.0,Y,Yes,20.0,0.2,4.0,2.0,80,0,0.10111261379984494
RM050,35.0,26-35,No,Travel Rarely,1229.0,Research & Development,8.0,1.0,Life Science,1.0,63,4.0,Male,36.0,4.0,1.0,Laboratory Technician,4.0,Married,2269.0,Upto 5k,4892.0,1.0,Y,No,19.0,0.19,3.0,4.0,80,0,0.11552335194920883
RM566,23.0,18-25,No,Travel Rarely,310.0,Research & Development,10.0,1.0,Medical,1.0,784,1.0,Male,79.0,4.0,1.0,Research Scientist,3.0,Single,3505.0,Upto 5k,19630.0,1.0,Y,No,18.0,0.18,3.0,4.0,80,0,0.31094405373821155
RM994,25.0,18-25,No,Travel Rarely,1372.0,Sales,18.0,1.0,Life Science,1.0,1399,1.0,Male,93.0,4.0,2.0,Sales Executive,3.0,Married,6232.0,5k-10k,12477.0,2.0,Y,No,11.0,0.11,3.0,2.0,80,3,0.16639603023896618
